Cueanexo,departamento_id,SNU,SNU - INET,Secundario - INET,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
220043200,22098,0,0,0,0,0,0,0
220043206,22098,0,0,0,0,0,0,0
220043208,22098,0,0,0,0,0,0,0
220043209,22098,0,0,0,0,0,0,0
220043210,22098,0,0,0,0,0,0,0
220043300,22098,0,0,0,0,1,0,0
220043400,22098,0,0,0,0,1,0,0
220043500,22098,0,0,0,0,1,0,0
220043600,22043,0,0,0,0,1,1,0
220043700,22043,0,0,0,0,1,1,0
220043800,22043,0,0,0,0,1,1,0
220043801,22043,0,0,0,0,0,1,0
220043900,22043,0,0,0,0,1,1,0
220044000,22043,0,0,0,0,0,1,0
220044100,22043,0,0,0,0,0,1,0
220044300,22036,0,0,0,0,1,0,0
220044301,22036,0,0,0,0,1,0,0
220044400,22036,0,0,0,0,1,1,0
220044500,22036,0,0,0,0,0,1,0
220044600,22036,0,0,0,0,0,1,0
220044700,22036,0,0,0,0,1,0,0
220044701,22036,0,0,0,0,1,0,0
220044900,22036,0,0,0,0,1,1,0
220045000,22154,0,0,0,0,1,1,0
220045100,22154,0,0,0,0,0,1,0
220045101,22154,0,0,0,0,0,1,0
220045102,22154,0,0,0,0,0,1,0
220045103,22154,0,0,0,0,0,1,0
220045300,22154,0,0,0,0,1,0,0
220045400,22154,0,0,0,0,0,0,1
220045500,22154,0,0,0,0,0,0,0
220045501,22154,0,0,0,0,0,0,0
220045502,22154,0,0,0,0,0,0,0
220045600,22154,0,0,0,0,0,1,0
220045700,22154,0,0,0,0,0,1,0
220045800,22154,0,0,0,0,1,0,0
220045900,22154,0,0,0,0,0,0,1
220046000,22154,0,0,0,0,0,0,0
220046100,22154,0,0,0,0,1,1,0
220046101,22154,0,0,0,0,0,1,0
220046200,22154,0,0,0,0,0,1,0
220046300,22154,0,0,0,0,0,1,0
220046301,22154,0,0,0,0,0,1,0
220046500,22154,0,0,0,0,0,1,0
220046600,22154,0,0,0,0,0,0,0
220046601,22154,0,0,0,0,0,0,0
220046602,22154,0,0,0,0,0,0,0
220046603,22154,0,0,0,0,0,0,0
220046800,22154,0,0,0,0,1,0,0
220046900,22154,0,0,0,0,0,1,0
220047000,22154,0,0,0,0,0,1,0
220047100,22154,0,0,0,0,1,0,0
220047200,22154,0,0,0,0,1,1,0
220047300,22154,0,0,0,0,1,1,0
220047400,22154,0,0,0,0,0,0,0
220047500,22168,0,0,0,0,1,0,0
220047501,22168,0,0,0,0,1,0,0
220047502,22133,0,0,0,0,1,0,0
220047600,22168,0,0,0,0,0,1,0
220047700,22168,0,0,0,0,1,1,0
220047900,22168,0,0,0,0,1,1,0
220048000,22168,0,0,0,0,0,1,0
220048001,22168,0,0,0,0,0,1,0
220048100,22168,0,0,0,0,0,1,0
220048101,22168,0,0,0,0,0,1,0
220048102,22168,0,0,0,0,0,1,0
220048300,22168,0,0,0,0,0,1,0
220048400,22168,0,0,0,0,1,1,0
220048600,22168,0,0,0,0,1,1,0
220048601,22168,0,0,0,0,0,1,0
220048700,22168,0,0,0,0,1,1,0
220048701,22168,0,0,0,0,0,1,0
220049100,22168,0,0,0,0,1,1,0
220049101,22168,0,0,0,0,0,1,0
220049102,22168,0,0,0,0,0,1,0
220049400,22168,0,0,0,0,0,1,0
220049500,22168,0,0,0,0,0,1,0
220049600,22168,0,0,0,0,0,1,0
220049700,22168,0,0,0,0,0,1,0
220049800,22168,0,0,0,0,0,1,0
220049900,22168,0,0,0,0,1,1,0
220049901,22168,0,0,0,0,0,1,0
220050000,22168,0,0,0,0,1,1,0
220050001,22168,0,0,0,0,0,1,0
220050100,22168,0,0,0,0,1,1,0
220050200,22168,0,0,0,0,0,1,0
220050400,22084,0,0,0,0,0,0,0
220050402,22084,0,0,0,0,0,0,0
220050404,22084,0,0,0,0,0,0,0
220050405,22084,0,0,0,0,0,0,0
220050406,22084,0,0,0,0,0,0,0
220050700,22043,0,0,0,0,0,1,0
220050900,22039,0,0,0,0,1,1,0
220051000,22043,0,0,0,0,1,1,0
220051100,22168,0,0,0,0,1,0,0
220051101,22168,0,0,0,0,1,0,0
220051102,22133,0,0,0,0,1,0,0
220051103,22133,0,0,0,0,1,0,0
220051104,22133,0,0,0,0,1,0,0
220051200,22168,0,0,0,0,0,0,1
220051201,22168,0,0,0,0,0,0,1
220051300,22063,0,0,0,0,1,1,0
220051400,22063,0,0,0,0,0,1,0
220051500,22063,0,0,0,0,1,1,0
220051502,22063,0,0,0,0,0,1,0
220051503,22063,0,0,0,0,0,1,0
220051600,22063,0,0,0,0,1,1,0
220051601,22063,0,0,0,0,0,1,0
220051700,22063,0,0,0,0,1,1,0
220051800,22036,1,0,0,0,0,0,0
220051900,22036,0,0,0,0,1,1,0
220052000,22036,0,0,0,0,0,0,0
220052006,22036,0,0,0,0,0,0,0
220052100,22036,0,0,0,0,1,1,0
220052101,22036,0,0,0,0,0,1,0
220052200,22036,0,0,0,0,0,1,0
220052300,22036,0,0,0,0,1,1,0
220052400,22036,0,0,0,0,1,1,0
220052401,22036,0,0,0,0,0,1,0
220052500,22036,0,0,0,0,1,1,0
220052600,22036,0,0,0,0,0,1,0
220052700,22036,0,0,0,0,0,1,0
220052800,22036,0,0,0,0,1,1,0
220052803,22036,0,0,0,0,0,1,0
220052900,22084,0,0,0,0,0,1,0
220052901,22084,0,0,0,0,0,1,0
220052902,22084,0,0,0,0,0,1,0
220053000,22084,0,0,0,0,1,1,0
220053001,22084,0,0,0,0,0,1,0
220053100,22084,0,0,0,0,0,1,0
220053200,22084,0,0,0,0,0,1,0
220053201,22084,0,0,0,0,0,1,0
220053202,22084,0,0,0,0,0,1,0
220053300,22084,0,0,0,0,0,1,0
220053302,22084,0,0,0,0,0,1,0
220053400,22084,0,0,0,0,1,1,0
220053600,22084,1,0,0,0,0,0,0
220054000,22084,0,0,0,0,0,1,0
220054001,22084,0,0,0,0,0,1,0
220054100,22084,0,0,0,0,0,1,0
220054200,22168,0,0,0,0,0,0,0
220054201,22168,0,0,0,0,0,0,0
220054202,22168,0,0,0,0,0,0,0
220054203,22168,0,0,0,0,0,0,0
220054204,22168,0,0,0,0,0,0,0
220054400,22084,0,0,0,0,0,1,0
220054600,22084,0,0,0,0,1,1,0
220054700,22084,0,0,0,0,0,1,0
220054701,22084,0,0,0,0,0,1,0
220054702,22084,0,0,0,0,0,1,0
220054900,22084,0,0,0,0,1,1,0
220055100,22084,0,0,0,0,1,1,0
220055101,22084,0,0,0,0,0,1,0
220055300,22084,0,0,1,0,0,0,1
220055500,22084,0,0,0,0,0,1,0
220055600,22084,0,0,0,0,1,1,0
220055900,22084,0,0,0,0,0,1,0
220056000,22084,0,0,0,0,1,1,0
220056100,22084,0,0,0,0,1,1,0
220056101,22084,0,0,0,0,0,1,0
220056200,22084,0,0,0,0,1,1,0
220056201,22084,0,0,0,0,0,1,0
220056400,22084,0,0,0,0,0,1,0
220056401,22084,0,0,0,0,0,1,0
220056402,22084,0,0,0,0,0,1,0
220056403,22084,0,0,0,0,0,1,0
220056404,22084,0,0,0,0,0,1,0
220056500,22084,0,0,0,0,1,1,0
220056600,22084,0,0,0,0,0,0,0
220056601,22084,0,0,0,0,0,0,0
220056602,22084,0,0,0,0,0,0,0
220056603,22084,0,0,0,0,0,0,0
220056604,22084,0,0,0,0,0,0,0
220056800,22084,0,0,1,0,0,0,1
220057000,22084,0,0,0,0,1,1,0
220057200,22084,0,0,0,0,1,1,0
220057300,22084,0,0,0,0,0,1,0
220057400,22084,0,0,0,0,0,1,0
220057401,22084,0,0,0,0,0,1,0
220057500,22084,0,0,0,0,1,1,0
220057600,22084,0,0,0,0,0,0,1
220057604,22084,0,0,0,0,0,0,1
220057700,22043,0,0,0,0,0,0,0
220057701,22043,0,0,0,0,0,0,0
220057800,22043,0,0,0,0,0,1,0
220057900,22043,0,0,0,0,1,0,0
220057902,22043,0,0,0,0,1,0,0
220057904,22043,0,0,0,0,1,0,0
220058000,22168,0,0,0,0,1,1,0
220058100,22168,0,0,0,0,0,1,0
220058300,22063,0,0,0,0,1,1,0
220058301,22063,0,0,0,0,0,1,0
220058400,22063,0,0,0,0,1,1,0
220058500,22063,0,0,0,0,0,1,0
220058600,22063,0,0,0,0,1,1,0
220058700,22063,0,0,0,0,0,1,0
220058701,22063,0,0,0,0,0,1,0
220058800,22063,0,0,0,0,0,1,0
220058900,22063,0,0,0,0,0,1,0
220058901,22063,0,0,0,0,0,1,0
220059000,22063,0,0,0,0,1,1,0
220059100,22063,0,0,0,0,1,1,0
220059102,22063,0,0,0,0,0,1,0
220059200,22140,0,0,0,0,0,1,0
220059300,22140,0,0,0,0,0,1,0
220059400,22140,0,0,0,0,0,1,0
220059500,22140,0,0,0,0,0,1,0
220059600,22140,0,0,0,0,0,0,1
220059700,22140,0,0,0,0,0,1,0
220059701,22140,0,0,0,0,0,1,0
220059900,22140,0,0,0,0,0,1,0
220060000,22140,0,0,0,0,0,1,0
220060200,22140,0,0,0,0,0,1,0
220060300,22140,0,0,0,0,1,0,0
220060301,22140,0,0,0,0,1,0,0
220060302,22140,0,0,0,0,1,0,0
220060303,22140,0,0,0,0,1,0,0
220060304,22140,0,0,0,0,1,0,0
220060305,22140,0,0,0,0,1,0,0
220060500,22140,0,0,0,0,0,1,0
220060501,22140,0,0,0,0,0,1,0
220060600,22140,0,0,0,0,1,1,0
220060700,22140,0,0,0,0,0,0,0
220060800,22140,0,0,0,0,0,0,0
220060802,22140,0,0,0,0,0,0,0
220060804,22140,0,0,0,0,0,0,0
220060805,22140,0,0,0,0,0,0,0
220060806,22140,0,0,0,0,0,0,0
220060810,22140,0,0,0,0,0,0,0
220060811,22140,0,0,0,0,0,0,0
220061300,22140,0,0,0,0,0,0,1
220061500,22140,0,0,0,0,1,0,0
220061600,22007,1,0,0,0,0,0,0
220061700,22007,0,0,0,0,1,1,0
220061800,22007,0,0,0,0,1,1,0
220062000,22140,0,0,0,0,1,0,0
220062100,22140,0,0,0,0,0,1,0
220062200,22140,0,0,0,0,0,0,0
220062202,22140,0,0,0,0,0,0,0
220062203,22021,0,0,0,0,0,0,0
220062300,22140,0,0,0,1,1,0,0
220062500,22098,0,0,0,0,0,1,0
220062700,22007,0,0,0,0,1,1,0
220062800,22007,0,0,0,0,0,1,0
220062900,22007,0,0,0,0,1,1,0
220063000,22140,0,0,0,0,0,0,0
220063001,22140,0,0,0,0,0,0,0
220063002,22140,0,0,0,0,0,0,0
220063003,22140,0,0,0,0,0,0,0
220063004,22140,0,0,0,0,0,0,0
220063005,22140,0,0,0,0,0,0,0
220063100,22063,0,0,0,0,0,1,0
220063101,22063,0,0,0,0,0,1,0
220063103,22063,0,0,0,0,0,1,0
220063500,22091,0,0,0,0,0,1,0
220063900,22091,0,0,0,0,0,1,0
220063901,22091,0,0,0,0,0,1,0
220064000,22091,0,0,0,0,0,1,0
220064200,22091,0,0,0,0,1,1,0
220064201,22091,0,0,0,0,0,1,0
220064300,22091,0,0,0,0,0,1,0
220064400,22091,0,0,0,0,1,1,0
220064401,22091,0,0,0,0,0,1,0
220064402,22091,0,0,0,0,0,1,0
220064500,22091,0,0,0,0,0,1,0
220065000,22091,0,0,0,0,1,1,0
220065100,22091,0,0,0,0,0,0,0
220065200,22091,0,0,0,0,0,1,0
220065300,22091,1,0,0,0,0,0,0
220065301,22091,1,0,0,0,0,0,0
220065400,22091,0,0,0,0,0,1,0
220065500,22091,0,0,0,0,0,1,0
220065600,22091,0,0,0,0,0,1,0
220065700,22091,0,0,0,0,1,1,0
220065701,22091,0,0,0,0,0,1,0
220065800,22091,0,0,0,0,0,1,0
220065900,22091,0,0,0,0,1,1,0
220066100,22091,0,0,0,0,0,1,0
220066101,22091,0,0,0,0,0,1,0
220066200,22091,0,0,0,0,0,1,0
220066300,22091,0,0,0,0,1,1,0
220066400,22091,0,0,0,0,0,1,0
220066402,22091,0,0,0,0,0,1,0
220066500,22091,0,0,0,0,0,1,0
220066600,22140,0,0,0,0,1,0,0
220066700,22140,0,0,0,0,0,0,1
220066800,22140,0,0,0,0,1,0,0
220066900,22070,0,0,0,0,0,0,0
220066902,22070,0,0,0,0,0,0,0
220066903,22070,0,0,0,0,0,0,0
220067000,22070,0,0,0,0,0,1,0
220067100,22070,0,0,0,0,1,0,0
220067101,22070,0,0,0,0,1,0,0
220067200,22070,0,0,0,0,0,1,0
220067300,22070,0,0,0,0,0,1,0
220067400,22112,0,0,0,0,1,1,0
220067500,22112,0,0,0,0,1,1,0
220067501,22112,0,0,0,0,1,1,0
220067600,22112,0,0,0,0,1,1,0
220067602,22112,0,0,0,0,0,1,0
220067700,22112,0,0,0,0,1,1,0
220067800,22147,0,0,0,0,1,1,0
220067900,22112,0,0,0,0,1,1,0
220068000,22070,0,0,0,0,0,1,0
220068100,22070,0,0,0,0,0,1,0
220068200,22070,0,0,0,0,0,1,0
220068300,22070,0,0,0,0,0,1,0
220068400,22112,0,0,0,0,0,0,1
220068401,22112,0,0,0,0,0,0,1
220068500,22112,1,0,0,0,0,0,0
220068600,22112,0,0,0,0,0,0,0
220068700,22112,0,0,0,0,0,1,0
220068800,22112,0,0,0,0,0,1,0
220069000,22112,0,0,0,0,1,1,0
220069100,22112,0,0,0,0,0,1,0
220069200,22084,0,0,0,0,0,1,0
220069300,22084,0,0,0,0,0,0,0
220069400,22084,0,0,0,0,1,0,0
220069500,22084,0,0,0,0,1,0,0
220069600,22084,0,0,0,0,1,0,0
220069700,22084,0,0,0,0,1,0,0
220069701,22084,0,0,0,0,1,0,0
220069800,22084,0,0,0,0,1,0,0
220069900,22084,0,0,0,0,1,1,0
220070000,22084,0,0,0,0,0,1,0
220070200,22119,0,0,0,0,0,1,0
220070201,22119,0,0,0,0,0,1,0
220070300,22119,0,0,0,0,1,1,0
220070400,22119,0,0,0,0,0,1,0
220070500,22119,0,0,0,0,1,1,0
220070700,22119,0,0,0,0,0,1,0
220070800,22119,0,0,0,0,0,1,0
220070900,22119,0,0,0,0,0,1,0
220071000,22119,0,0,0,0,1,0,0
220071100,22119,0,0,0,0,0,1,0
220071200,22119,0,0,0,0,1,0,0
220071300,22119,0,0,0,0,0,1,0
220071600,22105,0,0,0,0,0,1,0
220071700,22105,0,0,0,0,1,1,0
220071800,22105,0,0,0,0,1,1,0
220072000,22105,0,0,0,0,1,0,0
220072002,22105,0,0,0,0,1,0,0
220072100,22105,0,0,0,0,1,0,0
220072200,22105,0,0,0,0,0,1,0
220072300,22105,0,0,0,0,0,0,0
220072304,22105,0,0,0,0,0,0,0
220072400,22021,0,0,0,0,0,0,0
220072402,22021,0,0,0,0,0,0,0
220072405,22021,0,0,0,0,0,0,0
220072407,22021,0,0,0,0,0,0,0
220072408,22021,0,0,0,0,0,0,0
220072409,22021,0,0,0,0,0,0,0
220072500,22021,0,0,0,0,1,0,0
220072600,22039,0,0,0,0,0,1,0
220072700,22039,0,0,0,0,0,1,0
220073000,22039,0,0,0,0,1,1,0
220073300,22028,0,0,0,0,1,1,0
220073600,22028,0,0,0,0,0,1,0
220073601,22028,0,0,0,0,1,1,0
220073602,22028,0,0,0,0,0,1,0
220073700,22028,0,0,0,0,1,1,0
220073800,22028,0,0,0,0,0,1,0
220073900,22028,0,0,0,0,1,0,0
220074000,22028,0,0,0,0,1,0,0
220074100,22028,0,0,0,0,0,1,0
220074200,22028,0,0,0,0,0,0,0
220074300,22028,0,0,0,0,0,1,0
220074400,22063,0,0,0,0,0,1,0
220074500,22063,0,0,0,0,1,1,0
220074501,22063,0,0,0,0,0,1,0
220074600,22063,0,0,0,0,1,1,0
220074900,22063,0,0,0,0,1,1,0
220075100,22063,0,0,0,0,0,1,0
220075200,22063,0,0,0,0,0,1,0
220075201,22063,0,0,0,0,0,1,0
220075400,22098,0,0,0,0,0,1,0
220075500,22098,0,0,0,0,1,1,0
220075501,22098,0,0,0,0,0,1,0
220075800,22147,0,0,0,0,0,1,0
220075900,22147,0,0,0,0,1,1,0
220076000,22147,0,0,0,0,1,1,0
220076100,22147,0,0,0,0,0,1,0
220076200,22147,0,0,0,0,0,1,0
220076300,22147,0,0,0,0,0,1,0
220076400,22105,0,0,0,0,1,1,0
220076500,22105,0,0,0,0,0,1,0
220076600,22105,0,0,0,0,0,0,0
220076700,22105,0,0,0,0,1,1,0
220076800,22105,0,0,0,0,0,1,0
220076900,22105,0,0,0,0,1,1,0
220077000,22105,0,0,0,0,0,1,0
220077100,22105,0,0,0,0,1,1,0
220077200,22105,0,0,0,0,0,1,0
220077300,22105,0,0,0,0,1,1,0
220077500,22105,0,0,0,0,1,1,0
220077600,22105,0,0,0,0,0,1,0
220077700,22105,0,0,0,0,1,1,0
220077800,22105,0,0,0,0,1,1,0
220077900,22105,0,0,0,0,1,1,0
220077901,22105,0,0,0,0,0,1,0
220078100,22105,0,0,0,0,0,1,0
220078200,22105,0,0,0,0,1,1,0
220078300,22105,0,0,0,0,1,1,0
220078301,22105,0,0,0,0,0,1,0
220078400,22105,0,0,0,0,0,1,0
220078500,22105,0,0,0,0,1,1,0
220078600,22105,0,0,0,0,0,1,0
220078700,22112,0,0,0,0,1,1,0
220078800,22112,0,0,0,0,1,1,0
220078900,22112,0,0,0,0,1,1,0
220079000,22112,0,0,0,0,0,1,0
220079300,22036,0,0,0,0,0,1,0
220079400,22036,0,0,0,0,1,0,0
220079500,22036,0,0,0,0,0,1,0
220079600,22021,0,0,0,0,0,0,0
220079800,22021,0,0,0,0,0,0,0
220079900,22112,0,0,0,0,1,1,0
220080000,22070,0,0,0,0,1,0,0
220080100,22070,0,0,0,0,0,0,1
220080200,22070,0,0,0,0,0,0,1
220080300,22070,0,0,0,0,0,1,0
220080400,22070,0,0,0,0,0,1,0
220080700,22070,0,0,0,0,0,1,0
220080800,22021,0,0,0,0,0,1,0
220080900,22070,0,0,0,0,0,1,0
220081000,22070,0,0,0,0,0,1,0
220081100,22070,0,0,0,0,0,1,0
220081200,22070,0,0,0,0,0,1,0
220081300,22070,0,0,0,0,0,1,0
220081400,22070,0,0,0,0,0,1,0
220081500,22147,0,0,0,0,0,1,0
220081600,22021,0,0,0,0,0,1,0
220081700,22147,0,0,0,0,0,1,0
220081800,22147,0,0,0,0,0,1,0
220081900,22147,0,0,0,0,0,1,0
220082100,22098,0,0,0,0,0,0,0
220082102,22098,0,0,0,0,0,0,0
220082103,22098,0,0,0,0,0,0,0
220082104,22098,0,0,0,0,0,0,0
220082106,22098,0,0,0,0,0,0,0
220082108,22098,0,0,0,0,0,0,0
220082109,22098,0,0,0,0,0,0,0
220082200,22112,0,0,0,0,0,1,0
220082300,22112,0,0,0,0,0,0,0
220082306,22112,0,0,0,0,0,0,0
220082307,22112,0,0,0,0,0,0,0
220082400,22112,0,0,0,0,1,0,0
220082401,22112,0,0,0,0,1,0,0
220082402,22112,0,0,0,0,1,0,0
220082403,22112,0,0,0,0,1,0,0
220082500,22140,0,0,0,0,0,1,0
220082501,22140,0,0,0,0,0,0,1
220082600,22140,0,0,0,0,0,0,1
220082800,22098,0,0,0,0,0,0,0
220082900,22133,0,0,0,0,0,1,0
220083000,22133,0,0,0,0,0,0,0
220083100,22063,0,0,0,0,0,0,0
220083104,22063,0,0,0,0,0,0,0
220083200,22063,0,0,0,0,0,0,0
220083202,22063,0,0,0,0,0,0,0
220083203,22063,0,0,0,0,0,0,0
220083205,22063,0,0,0,0,0,0,0
220083400,22098,0,0,0,0,1,1,0
220083500,22098,0,0,0,0,1,1,0
220083700,22098,0,0,0,0,0,1,0
220083800,22098,0,0,0,0,1,1,0
220083900,22007,0,0,0,0,1,1,0
220084000,22007,0,0,0,0,1,1,0
220084200,22007,0,0,0,0,0,1,0
220084300,22098,0,0,1,0,0,0,1
220084400,22098,0,0,0,0,0,0,1
220084500,22098,0,0,0,0,0,1,0
220084600,22007,0,0,0,0,0,1,0
220084601,22063,0,0,0,0,0,1,0
220084700,22140,0,0,0,0,0,1,0
220084900,22126,0,0,0,0,0,1,0
220084901,22126,0,0,0,0,0,1,0
220084902,22126,0,0,0,0,0,1,0
220084903,22126,0,0,0,0,0,1,0
220085000,22126,0,0,0,0,1,1,0
220085100,22126,0,0,0,0,1,0,0
220085400,22126,0,0,0,0,0,1,0
220085500,22147,0,0,0,0,0,1,0
220085600,22098,0,0,0,0,1,1,0
220085700,22049,0,0,0,0,1,0,0
220085701,22049,0,0,0,0,1,0,0
220085800,22070,0,0,0,0,1,0,0
220085801,22070,0,0,0,0,1,0,0
220085802,22070,0,0,0,0,1,0,0
220085900,22070,0,0,0,0,0,1,0
220086000,22070,0,0,0,0,0,1,0
220086100,22098,0,0,0,0,1,1,0
220086200,22098,0,0,0,0,0,1,0
220086300,22112,0,0,0,0,0,0,1
220086400,22112,0,0,0,0,0,1,0
220086500,22098,0,0,0,0,0,1,0
220086600,22126,0,0,0,0,0,1,0
220086602,22126,0,0,0,0,0,1,0
220086700,22126,0,0,0,0,0,0,0
220086701,22126,0,0,0,0,0,0,0
220086702,22126,0,0,0,0,0,0,0
220086703,22126,0,0,0,0,0,0,0
220086704,22077,0,0,0,0,0,0,0
220086705,22126,0,0,0,0,0,0,0
220086800,22126,0,0,0,0,1,1,0
220086900,22140,0,0,0,0,0,1,0
220087000,22140,0,0,0,0,1,1,0
220087200,22133,0,0,0,0,0,1,0
220087300,22133,0,0,0,0,0,1,0
220087400,22133,0,0,0,0,0,1,0
220087401,22133,0,0,0,0,0,1,0
220087500,22133,0,0,0,0,0,1,0
220087600,22133,0,0,0,0,0,1,0
220087601,22133,0,0,0,0,0,1,0
220087800,22091,0,0,0,0,0,1,0
220087900,22091,0,0,0,0,1,0,0
220088000,22091,0,0,0,0,1,1,0
220088100,22091,0,0,0,0,0,1,0
220088200,22091,0,0,0,0,1,1,0
220088400,22091,0,0,0,0,1,0,0
220088401,22091,0,0,0,0,1,0,0
220088500,22140,0,0,0,0,1,0,0
220088600,22140,0,0,0,0,0,1,0
220088700,22140,0,0,0,0,0,0,1
220088800,22140,0,0,0,0,0,1,0
220088900,22140,0,0,0,0,0,0,1
220089000,22140,0,0,0,0,0,0,1
220089100,22140,0,0,1,0,0,0,1
220089200,22140,0,0,0,0,0,1,0
220089300,22140,0,0,0,0,0,0,0
220089400,22140,0,0,0,0,0,1,0
220089500,22140,0,0,0,0,0,0,1
220089600,22140,0,0,0,0,0,0,1
220089700,22140,0,0,1,0,0,0,1
220089800,22140,0,0,0,0,0,1,0
220089900,22140,1,1,0,0,0,0,0
220089901,22021,1,1,0,0,0,0,0
220089902,22084,1,1,0,0,0,0,0
220089903,22063,1,1,0,0,0,0,0
220089904,22063,1,1,0,0,0,0,0
220089905,22077,1,1,0,0,0,0,0
220089907,22028,1,1,0,0,0,0,0
220089908,22063,1,1,0,0,0,0,0
220089909,22014,1,1,0,0,0,0,0
220089910,22154,1,1,0,0,0,0,0
220089911,22084,1,1,0,0,0,0,0
220090000,22140,0,0,0,0,0,1,0
220090100,22140,0,0,0,0,1,0,0
220090101,22140,0,0,0,1,1,0,0
220090200,22140,0,0,0,0,0,1,0
220090300,22140,0,0,0,0,0,1,0
220090400,22140,0,0,0,0,0,1,0
220090500,22140,0,0,0,0,0,0,1
220090600,22140,0,0,0,0,0,1,0
220090700,22140,0,0,0,0,0,0,1
220090800,22014,0,0,1,0,0,0,1
220090900,22014,0,0,0,0,0,0,1
220091000,22014,0,0,0,0,0,1,0
220091100,22014,0,0,0,0,0,0,1
220091200,22014,1,0,0,0,0,0,0
220091201,22014,1,0,0,0,0,0,0
220091202,22084,1,0,0,0,0,0,0
220091300,22014,0,0,0,0,0,1,0
220091301,22014,0,0,0,0,0,1,0
220091302,22014,0,0,0,0,0,1,0
220091400,22140,1,0,0,0,0,0,0
220091500,22140,0,0,0,1,1,0,1
220091600,22014,0,0,0,0,1,1,0
220091601,22014,0,0,0,0,1,1,0
220091700,22014,0,0,0,0,0,1,0
220091800,22014,0,0,0,1,1,0,0
220091801,22014,0,0,0,0,1,0,0
220091900,22014,0,0,0,0,0,1,0
220092000,22014,0,0,0,0,1,1,0
220092100,22014,0,0,0,0,1,1,0
220092101,22014,0,0,0,0,0,1,0
220092200,22014,0,0,0,0,0,1,0
220092300,22014,0,0,0,1,1,1,0
220092400,22014,0,0,0,0,0,1,0
220092500,22014,0,0,0,0,0,1,0
220092600,22014,0,0,0,0,0,0,0
220092601,22014,0,0,0,0,0,0,0
220092700,22140,0,0,0,0,0,1,0
220092800,22140,0,0,0,0,0,1,0
220092900,22140,0,0,0,0,0,1,0
220093000,22140,0,0,0,0,0,0,1
220093100,22140,0,0,0,0,0,1,0
220093200,22140,0,0,0,0,0,0,1
220093300,22140,0,0,0,0,0,1,0
220093400,22140,0,0,0,0,0,0,1
220093500,22140,0,0,0,0,0,0,1
220093700,22140,0,0,0,0,0,0,1
220093800,22140,0,0,0,0,0,0,1
220093900,22140,0,0,0,0,0,1,0
220094200,22140,0,0,0,0,0,1,0
220094300,22140,0,0,0,0,0,0,1
220094500,22140,0,0,0,0,0,1,0
220094600,22140,0,0,0,0,0,0,1
220094700,22140,0,0,0,0,0,1,0
220094800,22140,0,0,0,0,0,1,0
220094900,22140,0,0,0,0,0,1,0
220095000,22140,0,0,0,0,0,0,1
220095100,22140,0,0,0,0,0,1,0
220095200,22140,0,0,0,0,0,0,0
220095300,22140,0,0,0,1,1,0,0
220095400,22140,0,0,0,0,0,1,0
220095500,22140,0,0,0,0,1,0,0
220095501,22140,0,0,0,0,1,0,0
220095600,22070,0,0,0,0,1,1,0
220095700,22070,0,0,0,0,1,1,0
220095800,22070,0,0,0,0,0,1,0
220095900,22140,0,0,0,0,0,1,0
220096100,22140,0,0,0,0,0,0,0
220096101,22140,0,0,0,0,0,0,0
220096102,22140,0,0,0,0,0,0,0
220096105,22140,0,0,0,0,0,0,0
220096106,22140,0,0,0,0,0,0,0
220096107,22140,0,0,0,0,0,0,0
220096108,22140,0,0,0,0,0,0,0
220096200,22140,0,0,0,0,1,0,0
220096202,22140,0,0,0,0,1,0,0
220096300,22140,0,0,0,0,0,1,0
220096400,22140,0,0,0,0,0,1,0
220096500,22140,0,0,0,0,0,0,1
220096600,22140,0,0,0,0,1,1,0
220096700,22140,0,0,0,0,0,0,0
220096701,22140,0,0,0,0,0,0,0
220096702,22140,0,0,0,0,0,0,0
220096703,22140,0,0,0,0,0,0,0
220096800,22140,0,0,0,0,0,1,0
220096900,22140,0,0,0,0,0,0,1
220097000,22140,0,0,0,0,0,0,1
220097100,22140,0,0,0,0,0,0,0
220097200,22140,0,0,0,0,0,1,0
220097300,22140,0,0,0,0,0,1,0
220097400,22140,0,0,1,0,0,0,1
220097500,22140,0,0,0,0,0,0,0
220097501,22140,0,0,0,0,0,0,0
220097503,22140,0,0,0,0,0,0,0
220097505,22140,0,0,0,0,0,0,0
220097506,22140,0,0,0,0,0,0,0
220097600,22140,0,0,0,0,0,1,0
220097700,22140,0,0,0,0,0,1,0
220097800,22140,0,0,0,0,0,0,1
220097900,22140,0,0,0,0,1,1,0
220098100,22077,0,0,0,0,0,1,0
220098101,22077,0,0,0,0,0,1,0
220098200,22077,0,0,0,0,1,0,0
220098201,22077,0,0,0,0,1,0,0
220098202,22077,0,0,0,0,1,0,0
220098300,22077,0,0,0,0,0,0,1
220098400,22077,0,0,0,0,0,1,0
220098401,22077,0,0,0,0,0,1,0
220098900,22112,0,0,0,0,0,1,0
220099000,22070,0,0,0,0,0,0,1
220099100,22147,0,0,0,0,0,1,0
220099200,22147,0,0,0,0,0,0,1
220099201,22147,0,0,0,0,0,0,1
220099300,22098,0,0,1,0,0,0,1
220099500,22014,0,0,0,0,0,0,0
220099501,22014,0,0,0,0,0,0,0
220099502,22014,0,0,0,0,0,0,0
220099503,22014,0,0,0,0,0,0,0
